Timestamp,Temperature (°C),Relative Humidity (%),PM.5+,PM2.5+,Time,PMfine,PM 2.5 Federal Standard,Source,Month,Location
2021-07-02 00:00:46.321339,30.5,99.90000153,395,26, 00:00,3.69,12,Air Emory,07,MSC
2021-07-02 00:01:46.161361,30.39999962,99.90000153,380,26, 00:01,3.54,12,Air Emory,07,MSC
2021-07-02 00:02:46.001295,30.39999962,99.90000153,386,26, 00:02,3.6,12,Air Emory,07,MSC
2021-07-02 00:03:45.841289,30.39999962,99.90000153,403,28, 00:03,3.75,12,Air Emory,07,MSC
2021-07-02 00:04:45.681328,30.39999962,99.90000153,401,24, 00:04,3.77,12,Air Emory,07,MSC
2021-07-02 00:05:45.521242,30.29999924,99.90000153,393,31, 00:05,3.62,12,Air Emory,07,MSC
2021-07-02 00:06:45.361280,,,399,28, 00:06,3.71,12,Air Emory,07,MSC
2021-07-02 00:07:45.201334,30.29999924,99.90000153,382,25, 00:07,3.57,12,Air Emory,07,MSC
2021-07-02 00:08:45.041344,30.29999924,99.90000153,391,22, 00:08,3.69,12,Air Emory,07,MSC
2021-07-02 00:09:44.881261,,,388,23, 00:09,3.65,12,Air Emory,07,MSC
2021-07-02 00:10:44.711290,30.29999924,99.90000153,413,22, 00:10,3.91,12,Air Emory,07,MSC
2021-07-02 00:11:44.551371,30.29999924,99.90000153,410,28, 00:11,3.82,12,Air Emory,07,MSC
2021-07-02 00:12:44.391243,30.29999924,99.90000153,415,26, 00:12,3.89,12,Air Emory,07,MSC
2021-07-02 00:13:44.241257,30.20000076,99.90000153,406,25, 00:13,3.81,12,Air Emory,07,MSC
2021-07-02 00:14:44.081287,30.20000076,99.90000153,409,32, 00:14,3.77,12,Air Emory,07,MSC
2021-07-02 00:15:43.921196,30.29999924,99.90000153,406,25, 00:15,3.81,12,Air Emory,07,MSC
2021-07-02 00:16:43.761243,30.20000076,99.90000153,414,25, 00:16,3.89,12,Air Emory,07,MSC
2021-07-02 00:17:43.601266,30.29999924,99.90000153,451,34, 00:17,4.17,12,Air Emory,07,MSC
2021-07-02 00:18:43.441331,,,441,26, 00:18,4.15,12,Air Emory,07,MSC
2021-07-02 00:19:43.281216,30.20000076,99.90000153,463,27, 00:19,4.36,12,Air Emory,07,MSC
2021-07-02 00:20:43.121292,30.20000076,99.90000153,423,32, 00:20,3.91,12,Air Emory,07,MSC
2021-07-02 00:21:42.961293,30.10000038,99.90000153,465,31, 00:21,4.34,12,Air Emory,07,MSC
2021-07-02 00:22:42.801332,30,99.90000153,459,29, 00:22,4.3,12,Air Emory,07,MSC
2021-07-02 00:23:42.841267,,,472,26, 00:23,4.46,12,Air Emory,07,MSC
2021-07-02 00:24:42.481392,30,99.90000153,458,30, 00:24,4.28,12,Air Emory,07,MSC
2021-07-02 00:25:42.311331,30.10000038,99.90000153,493,28, 00:25,4.65,12,Air Emory,07,MSC
2021-07-02 00:26:42.151458,30,99.90000153,465,32, 00:26,4.33,12,Air Emory,07,MSC
2021-07-02 00:27:41.991267,,,473,30, 00:27,4.43,12,Air Emory,07,MSC
2021-07-02 00:28:41.821255,30,99.90000153,475,26, 00:28,4.49,12,Air Emory,07,MSC
2021-07-02 00:29:41.661323,29.89999962,99.90000153,474,27, 00:29,4.47,12,Air Emory,07,MSC
