Timestamp,Temperature (°C),Relative Humidity (%),PM.5+,PM2.5+,Time,PMfine,PM 2.5 Federal Standard,Source,Month,Location
2020-10-31 00:00:39.635937,12.39999962,91.59999847,1359,33, 00:00,13.26,12,Air Emory,10,MSC
2020-10-31 00:01:39.395962,12.39999962,91.69999695,1432,31, 00:01,14.01,12,Air Emory,10,MSC
2020-10-31 00:02:39.165929,12.39999962,91.69999695,1404,29, 00:02,13.75,12,Air Emory,10,MSC
2020-10-31 00:03:38.935963,12.5,91.69999695,1403,28, 00:03,13.75,12,Air Emory,10,MSC
2020-10-31 00:04:38.705885,12.39999962,91.69999695,1388,35, 00:04,13.53,12,Air Emory,10,MSC
2020-10-31 00:05:38.465854,12.5,91.80000305,1415,31, 00:05,13.84,12,Air Emory,10,MSC
2020-10-31 00:06:38.235930,,,1432,35, 00:06,13.97,12,Air Emory,10,MSC
2020-10-31 00:07:38.005966,12.39999962,91.69999695,1374,30, 00:07,13.44,12,Air Emory,10,MSC
2020-10-31 00:08:37.775878,12.39999962,91.69999695,1379,27, 00:08,13.52,12,Air Emory,10,MSC
2020-10-31 00:09:37.545962,12.39999962,91.80000305,1393,29, 00:09,13.64,12,Air Emory,10,MSC
2020-10-31 00:10:37.305873,12.39999962,91.69999695,1364,42, 00:10,13.22,12,Air Emory,10,MSC
2020-10-31 00:11:37.076058,,,1406,33, 00:11,13.73,12,Air Emory,10,MSC
2020-10-31 00:12:36.845879,12.39999962,91.59999847,1394,37, 00:12,13.57,12,Air Emory,10,MSC
2020-10-31 00:13:36.615913,,,1326,31, 00:13,12.95,12,Air Emory,10,MSC
2020-10-31 00:14:36.385859,12.39999962,92,1363,33, 00:14,13.3,12,Air Emory,10,MSC
2020-10-31 00:15:36.155908,12.39999962,92,1424,32, 00:15,13.92,12,Air Emory,10,MSC
2020-10-31 00:16:35.925836,12.39999962,92,1417,34, 00:16,13.83,12,Air Emory,10,MSC
2020-10-31 00:17:35.695894,12.39999962,92,1393,28, 00:17,13.65,12,Air Emory,10,MSC
2020-10-31 00:18:35.465948,12.39999962,92.09999847,1401,30, 00:18,13.71,12,Air Emory,10,MSC
2020-10-31 00:19:35.235887,12.30000019,92.09999847,1485,38, 00:19,14.47,12,Air Emory,10,MSC
2020-10-31 00:20:35.005939,12.30000019,92.30000305,1410,30, 00:20,13.8,12,Air Emory,10,MSC
2020-10-31 00:21:34.775880,12.30000019,92.30000305,1477,35, 00:21,14.42,12,Air Emory,10,MSC
2020-10-31 00:22:34.545937,12.30000019,92.30000305,1531,36, 00:22,14.95,12,Air Emory,10,MSC
2020-10-31 00:23:34.305872,12.30000019,92.30000305,1506,33, 00:23,14.73,12,Air Emory,10,MSC
2020-10-31 00:24:34.075951,12.30000019,92.30000305,1474,29, 00:24,14.45,12,Air Emory,10,MSC
2020-10-31 00:25:33.835852,12.30000019,92.30000305,1544,30, 00:25,15.14,12,Air Emory,10,MSC
2020-10-31 00:26:33.605904,12.30000019,92.30000305,1529,30, 00:26,14.99,12,Air Emory,10,MSC
2020-10-31 00:27:33.365867,12.30000019,92.30000305,1586,38, 00:27,15.48,12,Air Emory,10,MSC
2020-10-31 00:28:33.135942,12.19999981,92.19999695,1514,32, 00:28,14.82,12,Air Emory,10,MSC
2020-10-31 00:29:32.895945,12.19999981,92.19999695,1530,24, 00:29,15.06,12,Air Emory,10,MSC
2020-10-31 00:30:32.665875,12.19999981,92.40000153,1566,31, 00:30,15.35,12,Air Emory,10,MSC
2020-10-31 00:31:32.436009,12.30000019,92.30000305,1520,31, 00:31,14.89,12,Air Emory,10,MSC
2020-10-31 00:32:32.205870,12.30000019,92.40000153,1532,31, 00:32,15.01,12,Air Emory,10,MSC
2020-10-31 00:33:31.975952,12.30000019,92.30000305,1546,30, 00:33,15.16,12,Air Emory,10,MSC
2020-10-31 00:34:31.735892,12.30000019,92.30000305,1526,32, 00:34,14.94,12,Air Emory,10,MSC
2020-10-31 00:35:31.505947,12.30000019,92.30000305,1511,27, 00:35,14.84,12,Air Emory,10,MSC
2020-10-31 00:36:31.275866,12.19999981,92.19999695,1548,28, 00:36,15.2,12,Air Emory,10,MSC
2020-10-31 00:37:31.045899,,,1535,32, 00:37,15.03,12,Air Emory,10,MSC
2020-10-31 00:38:30.805832,12.19999981,92.40000153,1527,34, 00:38,14.93,12,Air Emory,10,MSC
2020-10-31 00:39:30.575917,12.30000019,92.40000153,1456,36, 00:39,14.2,12,Air Emory,10,MSC
2020-10-31 00:40:30.345968,12.19999981,92.5,1514,30, 00:40,14.84,12,Air Emory,10,MSC
2020-10-31 00:41:30.115908,,,1559,30, 00:41,15.29,12,Air Emory,10,MSC
2020-10-31 00:42:29.885957,12.19999981,92.40000153,1520,26, 00:42,14.94,12,Air Emory,10,MSC
2020-10-31 00:43:29.655870,12.19999981,92.59999847,1550,31, 00:43,15.19,12,Air Emory,10,MSC
